expert classifier id,created_at,subject_id,response
"mschwamb","2016-09-01 01:07:12 UTC",1058500,"[Craters]"
"mschwamb","2016-07-01 06:38:49 UTC",1044790,"[Channel Network]"
"Portyankina","2016-09-29 17:56:33 UTC",1044790,"[None of the Above Features Are Present]"
"mschwamb","2016-07-20 09:57:29 UTC",1047221,"[Craters]"
"Portyankina","2016-09-28 19:46:40 UTC",1047221,"[None of the Above Features Are Present]"
"mschwamb","2016-07-22 07:06:48 UTC",1058249,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 21:00:02 UTC",1058249,"[None of the Above Features Are Present]"
"mschwamb","2016-07-29 08:17:18 UTC",1040286,"[None of the Above Features Are Present]"
"Portyankina","2016-09-30 16:06:18 UTC",1040286,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:10:41 UTC",484057,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:07:54 UTC",484057,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-20 09:57:52 UTC",1042302,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:08:10 UTC",1042302,"[None of the Above Features Are Present]"
"Portyankina","2016-08-03 16:50:48 UTC",484789,"[Craters]"
"mschwamb","2016-09-01 01:05:18 UTC",484789,"[Craters]"
"mschwamb","2016-08-18 05:08:36 UTC",1500945,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:54:34 UTC",1500945,"[None of the Above Features Are Present]"
"mschwamb","2016-07-04 10:15:56 UTC",1040110,"[Craters]"
"Portyankina","2016-08-10 17:07:24 UTC",1040110,"[None of the Above Features Are Present]"
"mschwamb","2016-06-30 06:52:00 UTC",1510327,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 19:53:14 UTC",1510327,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 09:00:48 UTC",489625,"[Craters]"
"Portyankina","2016-09-29 16:21:02 UTC",489625,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:35:00 UTC",1500939,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:38:04 UTC",1500939,"[None of the Above Features Are Present]"
"mschwamb","2016-08-01 19:10:15 UTC",483853,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 00:21:38 UTC",483853,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:20:42 UTC",1058591,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 19:10:17 UTC",1058591,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:38:06 UTC",1071025,"[Craters]"
"Portyankina","2016-09-28 17:08:53 UTC",1071025,"[Craters]"
"mschwamb","2016-07-04 10:18:21 UTC",1514803,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:05:46 UTC",1514803,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:38:32 UTC",1320560,"[Swiss Cheese Terrain,Channel Network]"
"Portyankina","2016-08-03 16:49:44 UTC",1320560,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:04:56 UTC",1070922,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:51:31 UTC",1070922,"[None of the Above Features Are Present]"
"mschwamb","2016-08-28 21:04:46 UTC",1070979,"[Craters]"
"Portyankina","2016-10-05 17:36:01 UTC",1070979,"[Craters]"
"mschwamb","2016-07-20 09:58:31 UTC",1040372,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 20:04:04 UTC",1040372,"[None of the Above Features Are Present]"
"mschwamb","2016-07-03 06:31:22 UTC",483908,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 17:56:45 UTC",483908,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:22:27 UTC",487108,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:37:55 UTC",487108,"[None of the Above Features Are Present]"
"mschwamb","2016-07-22 07:19:42 UTC",486298,"[None of the Above Features Are Present]"
"Portyankina","2016-09-30 16:08:36 UTC",486298,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 07:55:22 UTC",1501151,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:37:29 UTC",1501151,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:08:54 UTC",484855,"[None of the Above Features Are Present]"
"Portyankina","2016-09-27 23:01:29 UTC",484855,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 07:56:36 UTC",486226,"[Craters]"
"Portyankina","2016-10-05 17:55:17 UTC",486226,"[Craters]"
"mschwamb","2016-08-05 07:17:40 UTC",487135,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 00:31:17 UTC",487135,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 00:52:43 UTC",1046065,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:49:47 UTC",1046065,"[None of the Above Features Are Present]"
"Portyankina","2016-08-03 16:50:37 UTC",490707,"[None of the Above Features Are Present]"
"mschwamb","2016-08-16 08:57:40 UTC",490707,"[None of the Above Features Are Present]"
"mschwamb","2016-06-30 06:50:02 UTC",1058422,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:45:28 UTC",1058422,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:42:23 UTC",1510557,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:35:21 UTC",1510557,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:03:36 UTC",1501010,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:49:38 UTC",1501010,"[None of the Above Features Are Present]"
"mschwamb","2016-07-01 06:31:24 UTC",485541,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:00:49 UTC",485541,"[None of the Above Features Are Present]"
"mschwamb","2016-08-22 08:03:11 UTC",1501014,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:55:50 UTC",1501014,"[None of the Above Features Are Present]"
"mschwamb","2016-07-08 07:18:22 UTC",1058599,"[None of the Above Features Are Present]"
"Portyankina","2016-09-27 23:02:59 UTC",1058599,"[None of the Above Features Are Present]"
"mschwamb","2016-08-05 07:17:13 UTC",1514664,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 20:03:26 UTC",1514664,"[None of the Above Features Are Present]"
"mschwamb","2016-07-20 09:58:36 UTC",1501084,"[None of the Above Features Are Present]"
"Portyankina","2016-09-27 22:58:03 UTC",1501084,"[None of the Above Features Are Present]"
"mschwamb","2016-08-22 08:04:27 UTC",1071089,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:10:58 UTC",1071089,"[Craters]"
"mschwamb","2016-07-03 06:29:46 UTC",1070970,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 00:28:43 UTC",1070970,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 19:10:27 UTC",1071082,"[None of the Above Features Are Present]"
"mschwamb","2016-08-16 09:01:09 UTC",1071082,"[Craters]"
"mschwamb","2016-07-20 09:57:56 UTC",1043043,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:27:41 UTC",1043043,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 07:50:04 UTC",1500938,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:10:35 UTC",1500938,"[None of the Above Features Are Present]"
"mschwamb","2016-06-30 06:57:33 UTC",1058335,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:34:37 UTC",1058335,"[None of the Above Features Are Present]"
"mschwamb","2016-06-30 06:52:16 UTC",1510240,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:00:32 UTC",1510240,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:03:17 UTC",483923,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 00:54:27 UTC",483923,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:41:42 UTC",1040374,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 00:31:57 UTC",1040374,"[None of the Above Features Are Present]"
"mschwamb","2016-08-18 05:10:49 UTC",1491802,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 17:58:17 UTC",1491802,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:54:04 UTC",1058253,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 19:45:17 UTC",1058253,"[None of the Above Features Are Present]"
"mschwamb","2016-08-01 19:37:19 UTC",1514737,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 20:59:15 UTC",1514737,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:36:16 UTC",1040487,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 19:55:23 UTC",1040487,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 09:00:53 UTC",1070920,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 16:59:35 UTC",1070920,"[None of the Above Features Are Present]"
"mschwamb","2016-08-28 21:03:45 UTC",1040376,"[None of the Above Features Are Present]"
"Portyankina","2016-09-27 23:03:50 UTC",1040376,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:45:30 UTC",1509652,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 19:45:41 UTC",1509652,"[Craters]"
"mschwamb","2016-07-22 07:18:47 UTC",489143,"[None of the Above Features Are Present]"
"Portyankina","2016-08-19 05:07:53 UTC",489143,"[None of the Above Features Are Present]"
"mschwamb","2016-08-01 19:10:37 UTC",1040557,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 16:59:19 UTC",1040557,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:37:36 UTC",1510563,"[None of the Above Features Are Present]"
"Portyankina","2016-08-03 16:52:10 UTC",1510563,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:41:17 UTC",1058342,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:08:59 UTC",1058342,"[None of the Above Features Are Present]"
"mschwamb","2016-07-29 08:16:37 UTC",1070874,"[Craters]"
"Portyankina","2016-08-09 00:28:29 UTC",1070874,"[None of the Above Features Are Present]"
"mschwamb","2016-07-08 07:23:54 UTC",1070971,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 19:09:31 UTC",1070971,"[None of the Above Features Are Present]"
"mschwamb","2016-07-29 09:13:08 UTC",1510290,"[None of the Above Features Are Present]"
"Portyankina","2016-08-17 22:05:03 UTC",1510290,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:10:22 UTC",487259,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:08:58 UTC",487259,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-11 01:10:52 UTC",1040423,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:10:16 UTC",1040423,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 00:57:31 UTC",1058340,"[Craters]"
"Portyankina","2016-10-31 16:52:17 UTC",1058340,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:34:31 UTC",1040027,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 20:58:19 UTC",1040027,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:07:37 UTC",1042265,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:50:08 UTC",1042265,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:32:44 UTC",1040425,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:01:45 UTC",1040425,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:44:45 UTC",1044454,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:08:01 UTC",1044454,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-03 06:27:31 UTC",1040461,"[Channel Network,Craters]"
"Portyankina","2016-08-18 19:57:05 UTC",1040461,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 20:59:22 UTC",1514581,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 07:49:54 UTC",1514581,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 00:54:42 UTC",1042822,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:52:59 UTC",1042822,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:03:44 UTC",1071018,"[None of the Above Features Are Present]"
"Portyankina","2016-09-30 16:02:04 UTC",1071018,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:38:37 UTC",1040277,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 19:47:42 UTC",1040277,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:06:03 UTC",484197,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:06:12 UTC",484197,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:40:36 UTC",1040107,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 16:59:12 UTC",1040107,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:08:51 UTC",1058334,"[None of the Above Features Are Present]"
"mschwamb","2016-08-18 05:01:26 UTC",1058334,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:35:52 UTC",1047201,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 16:43:39 UTC",1047201,"[Craters]"
"mschwamb","2016-08-09 08:04:10 UTC",488731,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:44:39 UTC",488731,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:12:29 UTC",1040378,"[None of the Above Features Are Present]"
"Portyankina","2016-08-03 16:53:18 UTC",1040378,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:11:22 UTC",1501311,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 19:08:04 UTC",1501311,"[None of the Above Features Are Present]"
"mschwamb","2016-08-01 19:32:11 UTC",1047172,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 00:28:04 UTC",1047172,"[None of the Above Features Are Present]"
"Portyankina","2016-08-03 16:50:13 UTC",1044524,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:08:51 UTC",1044524,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:39:37 UTC",1042269,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:01:47 UTC",1042269,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:01:21 UTC",1058337,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:11:26 UTC",1058337,"[Craters]"
"Portyankina","2016-08-10 17:03:01 UTC",1058514,"[None of the Above Features Are Present]"
"mschwamb","2016-08-28 21:02:02 UTC",1058514,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:03:28 UTC",485421,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:50:12 UTC",485421,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:49:25 UTC",1320693,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 19:47:32 UTC",1320693,"[None of the Above Features Are Present]"
"mschwamb","2016-08-18 05:12:01 UTC",1058336,"[Craters]"
"Portyankina","2016-08-18 20:04:10 UTC",1058336,"[None of the Above Features Are Present]"
"mschwamb","2016-08-16 08:59:38 UTC",1040540,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:43:28 UTC",1040540,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:41:38 UTC",1491790,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 22:58:50 UTC",1491790,"[None of the Above Features Are Present]"
"mschwamb","2016-07-29 08:28:32 UTC",1058429,"[None of the Above Features Are Present]"
"Portyankina","2016-09-29 16:27:06 UTC",1058429,"[None of the Above Features Are Present]"
"mschwamb","2016-08-01 19:32:41 UTC",1058426,"[Craters]"
"Portyankina","2016-09-28 16:58:41 UTC",1058426,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 08:03:59 UTC",1047228,"[Craters]"
"Portyankina","2016-08-17 22:04:34 UTC",1047228,"[None of the Above Features Are Present]"
"mschwamb","2016-08-28 21:02:44 UTC",1070969,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 16:59:47 UTC",1070969,"[None of the Above Features Are Present]"
"mschwamb","2016-07-03 06:29:59 UTC",484731,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:56:11 UTC",484731,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 00:33:22 UTC",1510513,"[None of the Above Features Are Present]"
"mschwamb","2016-08-18 05:11:52 UTC",1510513,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:08:32 UTC",1043034,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:49:34 UTC",1043034,"[None of the Above Features Are Present]"
"mschwamb","2016-08-28 21:09:27 UTC",484180,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:00:59 UTC",484180,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:54:56 UTC",1058510,"[None of the Above Features Are Present]"
"mschwamb","2016-08-22 08:04:54 UTC",1058510,"[None of the Above Features Are Present]"
"mschwamb","2016-07-04 10:17:46 UTC",1501097,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 20:05:20 UTC",1501097,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:05:40 UTC",485532,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:50:03 UTC",485532,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 00:47:33 UTC",1040105,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:51:15 UTC",1040105,"[None of the Above Features Are Present]"
"mschwamb","2016-08-16 08:57:34 UTC",1319726,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:54:50 UTC",1319726,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-22 07:20:32 UTC",488736,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 22:58:42 UTC",488736,"[None of the Above Features Are Present]"
"mschwamb","2016-06-28 13:11:07 UTC",1040426,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 00:31:28 UTC",1040426,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:11:43 UTC",1514568,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:05:43 UTC",1514568,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 18:33:15 UTC",1320737,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:03:53 UTC",1320737,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:01:04 UTC",483949,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:05:36 UTC",483949,"[None of the Above Features Are Present]"
"mschwamb","2016-07-29 08:22:14 UTC",1058517,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:09:42 UTC",1058517,"[None of the Above Features Are Present]"
"mschwamb","2016-08-16 09:00:02 UTC",1071075,"[Craters]"
"Portyankina","2016-10-05 17:34:32 UTC",1071075,"[Craters]"
"mschwamb","2016-08-01 19:10:45 UTC",1040096,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:39:36 UTC",1040096,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:02:29 UTC",1492704,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:03:24 UTC",1492704,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:21:41 UTC",1040194,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 20:08:15 UTC",1040194,"[None of the Above Features Are Present]"
"mschwamb","2016-07-04 10:15:46 UTC",1044425,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 19:47:39 UTC",1044425,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:50:59 UTC",1043001,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:07:40 UTC",1043001,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-08 07:24:26 UTC",1044450,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:34:45 UTC",1044450,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:48:20 UTC",1040463,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:55:53 UTC",1040463,"[None of the Above Features Are Present]"
"mschwamb","2016-07-01 06:29:40 UTC",1040281,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:36:06 UTC",1040281,"[None of the Above Features Are Present]"
"mschwamb","2016-07-01 06:38:56 UTC",1070871,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:07:51 UTC",1070871,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:06:45 UTC",485474,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:08:06 UTC",485474,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:08:30 UTC",1500868,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 00:53:41 UTC",1500868,"[None of the Above Features Are Present]"
"mschwamb","2016-07-22 07:20:43 UTC",1044401,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:31:35 UTC",1044401,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:57:29 UTC",1492658,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:04:53 UTC",1492658,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 08:05:23 UTC",1043010,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:43:17 UTC",1043010,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 08:04:14 UTC",1040109,"[None of the Above Features Are Present]"
"Portyankina","2016-09-30 16:01:24 UTC",1040109,"[None of the Above Features Are Present]"
"mschwamb","2016-06-30 06:47:07 UTC",1070924,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:11:37 UTC",1070924,"[Craters]"
"mschwamb","2016-08-09 08:03:42 UTC",488696,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 20:01:57 UTC",488696,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:37:34 UTC",485425,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:54:36 UTC",485425,"[None of the Above Features Are Present]"
"mschwamb","2016-06-29 05:46:28 UTC",1058508,"[None of the Above Features Are Present]"
"Portyankina","2016-08-17 22:03:53 UTC",1058508,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:05:09 UTC",1040200,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:55:51 UTC",1040200,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:05:28 UTC",1042821,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:49:51 UTC",1042821,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 08:03:28 UTC",1058512,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:54:24 UTC",1058512,"[None of the Above Features Are Present]"
"mschwamb","2016-08-18 05:01:31 UTC",1058251,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 20:00:10 UTC",1058251,"[None of the Above Features Are Present]"
"mschwamb","2016-07-01 06:37:55 UTC",1044343,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:05:36 UTC",1044343,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:37:00 UTC",1040375,"[Channel Network]"
"Portyankina","2016-08-10 19:10:48 UTC",1040375,"[None of the Above Features Are Present]"
"mschwamb","2016-07-01 06:29:19 UTC",1040058,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:05:33 UTC",1040058,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:38:17 UTC",1042297,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 19:47:13 UTC",1042297,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:07:25 UTC",485423,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:53:36 UTC",485423,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:11:34 UTC",488730,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:03:41 UTC",488730,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 08:55:15 UTC",1042193,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:18:27 UTC",1042193,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:45:40 UTC",485533,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 19:59:30 UTC",485533,"[None of the Above Features Are Present]"
"mschwamb","2016-07-29 08:16:17 UTC",485481,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:06:24 UTC",485481,"[None of the Above Features Are Present]"
"mschwamb","2016-06-28 13:12:16 UTC",1320533,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:07:22 UTC",1320533,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:05:13 UTC",1058594,"[None of the Above Features Are Present]"
"Portyankina","2016-09-28 17:07:35 UTC",1058594,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:39:03 UTC",488746,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:27:44 UTC",488746,"[None of the Above Features Are Present]"
"mschwamb","2016-07-20 09:58:00 UTC",1492629,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:09:07 UTC",1492629,"[None of the Above Features Are Present]"
"mschwamb","2016-08-18 05:10:11 UTC",488718,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:07:28 UTC",488718,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-04 10:17:21 UTC",1492696,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:34:51 UTC",1492696,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:32:04 UTC",1040432,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:05:48 UTC",1040432,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 20:02:27 UTC",1040542,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:04:21 UTC",1040542,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:08:41 UTC",1501258,"[None of the Above Features Are Present]"
"Portyankina","2016-10-31 16:53:12 UTC",1501258,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 19:52:09 UTC",1501086,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 01:04:07 UTC",1501086,"[Craters]"
"mschwamb","2016-08-01 19:12:01 UTC",1320671,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:05:56 UTC",1320671,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:01:55 UTC",1040192,"[Craters]"
"Portyankina","2016-09-28 20:06:44 UTC",1040192,"[None of the Above Features Are Present]"
"mschwamb","2016-07-04 10:17:39 UTC",1492635,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:54:33 UTC",1492635,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:31:50 UTC",1492628,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 20:58:39 UTC",1492628,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-22 07:17:58 UTC",488716,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:02:19 UTC",488716,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:26:01 UTC",487503,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:02:11 UTC",487503,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-01 06:39:09 UTC",1501305,"[None of the Above Features Are Present]"
"Portyankina","2016-09-30 16:07:14 UTC",1501305,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 07:56:26 UTC",488709,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:01:53 UTC",488709,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-01 06:28:58 UTC",1040387,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:28:53 UTC",1040387,"[Swiss Cheese Terrain]"
