subject_id,spider score,swiss score, Parent CTX_image, center latitude, center longitude,CTX center x position,CTX center y position
491561,0.047,0.043,"P13_006112_0852_XN_85S304W",-85.32,54.38,2800,5100
491562,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.37,53.94,2800,5700
491563,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.42,53.49,2800,6300
491564,0.049,0.050,"P13_006112_0852_XN_85S304W",-84.88,56.97,3600,300
491565,0.032,0.131,"P13_006112_0852_XN_85S304W",-84.93,56.59,3600,900
491566,0.000,0.088,"P13_006112_0852_XN_85S304W",-84.98,56.21,3600,1500
491567,0.000,0.030,"P13_006112_0852_XN_85S304W",-85.03,55.81,3600,2100
491568,0.000,0.032,"P13_006112_0852_XN_85S304W",-85.08,55.41,3600,2700
491569,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.13,55.00,3600,3300
491570,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.18,54.59,3600,3900
491571,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.23,54.16,3600,4500
491572,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.28,53.73,3600,5100
491573,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.33,53.28,3600,5700
491574,0.000,0.046,"P13_006112_0852_XN_85S304W",-85.38,52.83,3600,6300
491575,0.000,0.085,"P13_006112_0852_XN_85S304W",-84.85,56.36,4400,300
491576,0.000,0.000,"P13_006112_0852_XN_85S304W",-84.90,55.98,4400,900
491577,0.044,0.049,"P13_006112_0852_XN_85S304W",-84.95,55.59,4400,1500
491578,0.039,0.295,"P13_006112_0852_XN_85S304W",-85.00,55.20,4400,2100
491579,0.000,0.122,"P13_006112_0852_XN_85S304W",-85.05,54.79,4400,2700
491580,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.10,54.38,4400,3300
491581,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.15,53.96,4400,3900
491582,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.19,53.53,4400,4500
491583,0.000,0.045,"P13_006112_0852_XN_85S304W",-85.24,53.10,4400,5100
491584,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.29,52.65,4400,5700
491585,0.000,0.000,"P13_006112_0852_XN_85S304W",-85.34,52.20,4400,6300
488688,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.56,61.67,400,300
488689,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.61,60.12,400,900
488690,0.044,0.000,"G14_023807_0886_XN_88S313W",-88.65,58.47,400,1500
488691,0.000,0.100,"G14_023807_0886_XN_88S313W",-88.70,56.70,400,2100
488692,0.000,0.189,"G14_023807_0886_XN_88S313W",-88.74,54.82,400,2700
488693,0.000,0.150,"G14_023807_0886_XN_88S313W",-88.78,52.79,400,3300
488694,0.039,0.528,"G14_023807_0886_XN_88S313W",-88.82,50.63,400,3900
488695,0.000,0.722,"G14_023807_0886_XN_88S313W",-88.86,48.31,400,4500
488696,0.000,0.670,"G14_023807_0886_XN_88S313W",-88.90,45.84,400,5100
488697,0.045,0.731,"G14_023807_0886_XN_88S313W",-88.93,43.22,400,5700
488698,0.000,0.877,"G14_023807_0886_XN_88S313W",-88.97,40.42,400,6300
488699,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.51,59.31,1200,300
488700,0.000,0.045,"G14_023807_0886_XN_88S313W",-88.56,57.74,1200,900
488701,0.037,0.049,"G14_023807_0886_XN_88S313W",-88.60,56.08,1200,1500
488702,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.64,54.31,1200,2100
488703,0.000,0.142,"G14_023807_0886_XN_88S313W",-88.68,52.42,1200,2700
488704,0.000,0.332,"G14_023807_0886_XN_88S313W",-88.72,50.41,1200,3300
488705,0.048,0.451,"G14_023807_0886_XN_88S313W",-88.76,48.27,1200,3900
488706,0.083,0.588,"G14_023807_0886_XN_88S313W",-88.80,46.00,1200,4500
488707,0.050,0.848,"G14_023807_0886_XN_88S313W",-88.83,43.60,1200,5100
488708,0.000,0.846,"G14_023807_0886_XN_88S313W",-88.87,41.05,1200,5700
488709,0.000,0.698,"G14_023807_0886_XN_88S313W",-88.90,38.36,1200,6300
488710,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.46,57.13,2000,300
488711,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.50,55.55,2000,900
488712,0.000,0.085,"G14_023807_0886_XN_88S313W",-88.54,53.88,2000,1500
488713,0.096,0.051,"G14_023807_0886_XN_88S313W",-88.59,52.11,2000,2100
488714,0.048,0.143,"G14_023807_0886_XN_88S313W",-88.63,50.23,2000,2700
488715,0.000,0.316,"G14_023807_0886_XN_88S313W",-88.66,48.24,2000,3300
488716,0.000,0.622,"G14_023807_0886_XN_88S313W",-88.70,46.14,2000,3900
488717,0.045,0.826,"G14_023807_0886_XN_88S313W",-88.74,43.93,2000,4500
488718,0.000,0.662,"G14_023807_0886_XN_88S313W",-88.77,41.60,2000,5100
488719,0.000,0.817,"G14_023807_0886_XN_88S313W",-88.80,39.14,2000,5700
488720,0.000,0.528,"G14_023807_0886_XN_88S313W",-88.83,36.56,2000,6300
488721,0.000,0.024,"G14_023807_0886_XN_88S313W",-88.40,55.11,2800,300
488722,0.050,0.000,"G14_023807_0886_XN_88S313W",-88.45,53.53,2800,900
488723,0.000,0.050,"G14_023807_0886_XN_88S313W",-88.49,51.86,2800,1500
488724,0.043,0.000,"G14_023807_0886_XN_88S313W",-88.53,50.10,2800,2100
488725,0.048,0.188,"G14_023807_0886_XN_88S313W",-88.57,48.25,2800,2700
488726,0.100,0.509,"G14_023807_0886_XN_88S313W",-88.60,46.29,2800,3300
488727,0.050,0.658,"G14_023807_0886_XN_88S313W",-88.64,44.24,2800,3900
488728,0.000,0.959,"G14_023807_0886_XN_88S313W",-88.67,42.08,2800,4500
488729,0.000,0.863,"G14_023807_0886_XN_88S313W",-88.70,39.82,2800,5100
488730,0.000,0.605,"G14_023807_0886_XN_88S313W",-88.73,37.45,2800,5700
488731,0.077,0.520,"G14_023807_0886_XN_88S313W",-88.76,34.97,2800,6300
488732,0.000,0.000,"G14_023807_0886_XN_88S313W",-88.35,53.26,3600,300
488733,0.000,0.040,"G14_023807_0886_XN_88S313W",-88.39,51.68,3600,900
488734,0.000,0.095,"G14_023807_0886_XN_88S313W",-88.43,50.02,3600,1500
488735,0.050,0.359,"G14_023807_0886_XN_88S313W",-88.47,48.28,3600,2100
488736,0.000,0.524,"G14_023807_0886_XN_88S313W",-88.51,46.45,3600,2700
488737,0.000,0.813,"G14_023807_0886_XN_88S313W",-88.54,44.54,3600,3300
488738,0.049,0.771,"G14_023807_0886_XN_88S313W",-88.57,42.53,3600,3900
488739,0.000,1.000,"G14_023807_0886_XN_88S313W",-88.61,40.44,3600,4500
488740,0.000,0.552,"G14_023807_0886_XN_88S313W",-88.64,38.25,3600,5100
488741,0.000,0.854,"G14_023807_0886_XN_88S313W",-88.66,35.96,3600,5700
488742,0.000,0.766,"G14_023807_0886_XN_88S313W",-88.69,33.58,3600,6300
488743,0.050,0.000,"G14_023807_0886_XN_88S313W",-88.30,51.56,4400,300
488744,0.000,0.051,"G14_023807_0886_XN_88S313W",-88.34,49.99,4400,900
488745,0.000,0.284,"G14_023807_0886_XN_88S313W",-88.37,48.35,4400,1500
488746,0.095,0.605,"G14_023807_0886_XN_88S313W",-88.41,46.63,4400,2100
488747,0.000,0.803,"G14_023807_0886_XN_88S313W",-88.45,44.84,4400,2700
488748,0.000,0.811,"G14_023807_0886_XN_88S313W",-88.48,42.96,4400,3300
488749,0.000,0.860,"G14_023807_0886_XN_88S313W",-88.51,41.01,4400,3900
488750,0.000,0.857,"G14_023807_0886_XN_88S313W",-88.54,38.97,4400,4500
488751,0.000,0.584,"G14_023807_0886_XN_88S313W",-88.57,36.85,4400,5100
488752,0.000,0.903,"G14_023807_0886_XN_88S313W",-88.60,34.64,4400,5700
488753,0.000,0.854,"G14_023807_0886_XN_88S313W",-88.62,32.35,4400,6300
491388,0.034,0.000,"P13_006173_0934_XN_86S263W",-87.01,99.82,400,300
491389,0.144,0.000,"P13_006173_0934_XN_86S263W",-86.98,98.86,400,900
491390,0.095,0.000,"P13_006173_0934_XN_86S263W",-86.94,97.93,400,1500
491391,0.757,0.000,"P13_006173_0934_XN_86S263W",-86.91,97.01,400,2100
491392,0.240,0.087,"P13_006173_0934_XN_86S263W",-86.87,96.12,400,2700
491393,0.154,0.071,"P13_006173_0934_XN_86S263W",-86.83,95.24,400,3300
491394,0.000,0.137,"P13_006173_0934_XN_86S263W",-86.80,94.39,400,3900
491395,0.000,0.129,"P13_006173_0934_XN_86S263W",-86.76,93.56,400,4500
491396,0.099,0.050,"P13_006173_0934_XN_86S263W",-86.72,92.74,400,5100
491397,0.000,0.135,"P13_006173_0934_XN_86S263W",-86.68,91.95,400,5700
491398,0.000,0.000,"P13_006173_0934_XN_86S263W",-86.64,91.18,400,6300
491399,0.095,0.062,"P13_006173_0934_XN_86S263W",-86.96,100.50,1200,300
491400,0.137,0.000,"P13_006173_0934_XN_86S263W",-86.92,99.55,1200,900
491401,0.545,0.000,"P13_006173_0934_XN_86S263W",-86.89,98.63,1200,1500
491402,0.677,0.039,"P13_006173_0934_XN_86S263W",-86.85,97.72,1200,2100
491403,0.131,0.117,"P13_006173_0934_XN_86S263W",-86.82,96.83,1200,2700
491404,0.000,0.000,"P13_006173_0934_XN_86S263W",-86.78,95.96,1200,3300
491405,0.028,0.044,"P13_006173_0934_XN_86S263W",-86.74,95.11,1200,3900
491406,0.042,0.022,"P13_006173_0934_XN_86S263W",-86.71,94.29,1200,4500
491407,0.040,0.163,"P13_006173_0934_XN_86S263W",-86.67,93.48,1200,5100
491408,0.000,0.157,"P13_006173_0934_XN_86S263W",-86.63,92.69,1200,5700
491409,0.000,0.088,"P13_006173_0934_XN_86S263W",-86.59,91.91,1200,6300
491410,0.170,0.038,"P13_006173_0934_XN_86S263W",-86.90,101.17,2000,300
491411,0.188,0.000,"P13_006173_0934_XN_86S263W",-86.87,100.23,2000,900
491412,0.904,0.000,"P13_006173_0934_XN_86S263W",-86.84,99.31,2000,1500
491413,0.475,0.000,"P13_006173_0934_XN_86S263W",-86.80,98.41,2000,2100
491414,0.000,0.130,"P13_006173_0934_XN_86S263W",-86.77,97.53,2000,2700
491415,0.000,0.000,"P13_006173_0934_XN_86S263W",-86.73,96.67,2000,3300
491416,0.184,0.034,"P13_006173_0934_XN_86S263W",-86.69,95.82,2000,3900
491417,0.036,0.042,"P13_006173_0934_XN_86S263W",-86.65,95.00,2000,4500
491418,0.000,0.086,"P13_006173_0934_XN_86S263W",-86.62,94.19,2000,5100
491419,0.000,0.161,"P13_006173_0934_XN_86S263W",-86.58,93.41,2000,5700
491420,0.032,0.084,"P13_006173_0934_XN_86S263W",-86.54,92.64,2000,6300
491421,0.000,0.038,"P13_006173_0934_XN_86S263W",-86.85,101.81,2800,300
491422,0.200,0.000,"P13_006173_0934_XN_86S263W",-86.81,100.88,2800,900
491423,0.859,0.000,"P13_006173_0934_XN_86S263W",-86.78,99.97,2800,1500
491424,0.138,0.146,"P13_006173_0934_XN_86S263W",-86.75,99.08,2800,2100
491425,0.327,0.104,"P13_006173_0934_XN_86S263W",-86.71,98.21,2800,2700
491426,0.349,0.000,"P13_006173_0934_XN_86S263W",-86.68,97.35,2800,3300
491427,0.471,0.032,"P13_006173_0934_XN_86S263W",-86.64,96.52,2800,3900
491428,0.000,0.045,"P13_006173_0934_XN_86S263W",-86.60,95.70,2800,4500
491429,0.000,0.071,"P13_006173_0934_XN_86S263W",-86.57,94.90,2800,5100
491430,0.085,0.041,"P13_006173_0934_XN_86S263W",-86.53,94.11,2800,5700
491431,0.000,0.084,"P13_006173_0934_XN_86S263W",-86.49,93.35,2800,6300
491432,0.242,0.000,"P13_006173_0934_XN_86S263W",-86.79,102.43,3600,300
491433,0.092,0.000,"P13_006173_0934_XN_86S263W",-86.76,101.51,3600,900
491434,0.953,0.121,"P13_006173_0934_XN_86S263W",-86.73,100.61,3600,1500
491435,0.032,0.086,"P13_006173_0934_XN_86S263W",-86.69,99.73,3600,2100
491436,0.141,0.000,"P13_006173_0934_XN_86S263W",-86.66,98.86,3600,2700
491437,0.576,0.041,"P13_006173_0934_XN_86S263W",-86.62,98.01,3600,3300
491438,0.764,0.048,"P13_006173_0934_XN_86S263W",-86.59,97.18,3600,3900
491439,0.046,0.044,"P13_006173_0934_XN_86S263W",-86.55,96.37,3600,4500
491440,0.000,0.099,"P13_006173_0934_XN_86S263W",-86.51,95.57,3600,5100
491441,0.153,0.076,"P13_006173_0934_XN_86S263W",-86.48,94.79,3600,5700
491442,0.000,0.000,"P13_006173_0934_XN_86S263W",-86.44,94.03,3600,6300
491443,0.039,0.000,"P13_006173_0934_XN_86S263W",-86.73,103.03,4400,300
491444,0.000,0.000,"P13_006173_0934_XN_86S263W",-86.70,102.12,4400,900
491445,0.875,0.039,"P13_006173_0934_XN_86S263W",-86.67,101.23,4400,1500
491446,0.000,0.137,"P13_006173_0934_XN_86S263W",-86.64,100.35,4400,2100
491447,0.043,0.000,"P13_006173_0934_XN_86S263W",-86.60,99.49,4400,2700
491448,0.365,0.000,"P13_006173_0934_XN_86S263W",-86.57,98.65,4400,3300
491449,0.853,0.000,"P13_006173_0934_XN_86S263W",-86.53,97.83,4400,3900
491450,0.094,0.046,"P13_006173_0934_XN_86S263W",-86.50,97.02,4400,4500
491451,0.041,0.039,"P13_006173_0934_XN_86S263W",-86.46,96.23,4400,5100
491452,0.000,0.117,"P13_006173_0934_XN_86S263W",-86.42,95.45,4400,5700
491453,0.036,0.041,"P13_006173_0934_XN_86S263W",-86.39,94.69,4400,6300
491454,0.382,0.000,"D14_032675_0924_XN_87S253W",-88.04,103.45,400,300
491455,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.98,103.21,400,900
491456,0.049,0.000,"D14_032675_0924_XN_87S253W",-87.92,102.98,400,1500
491457,0.038,0.029,"D14_032675_0924_XN_87S253W",-87.86,102.77,400,2100
491458,0.000,0.035,"D14_032675_0924_XN_87S253W",-87.80,102.56,400,2700
491459,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.74,102.37,400,3300
491460,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.68,102.19,400,3900
491461,0.000,0.048,"D14_032675_0924_XN_87S253W",-87.62,102.02,400,4500
491462,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.56,101.85,400,5100
491463,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.50,101.70,400,5700
491464,0.000,0.039,"D14_032675_0924_XN_87S253W",-87.44,101.55,400,6300
491465,0.807,0.029,"D14_032675_0924_XN_87S253W",-88.02,106.01,1200,300
491466,0.622,0.000,"D14_032675_0924_XN_87S253W",-87.96,105.69,1200,900
491467,0.188,0.142,"D14_032675_0924_XN_87S253W",-87.90,105.40,1200,1500
491468,0.088,0.136,"D14_032675_0924_XN_87S253W",-87.84,105.12,1200,2100
491469,0.050,0.000,"D14_032675_0924_XN_87S253W",-87.79,104.85,1200,2700
491470,0.000,0.061,"D14_032675_0924_XN_87S253W",-87.73,104.61,1200,3300
491471,0.000,0.045,"D14_032675_0924_XN_87S253W",-87.67,104.37,1200,3900
491472,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.61,104.14,1200,4500
491473,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.55,103.93,1200,5100
491474,0.000,0.021,"D14_032675_0924_XN_87S253W",-87.49,103.73,1200,5700
491475,0.000,0.085,"D14_032675_0924_XN_87S253W",-87.43,103.53,1200,6300
491476,0.046,0.000,"D14_032675_0924_XN_87S253W",-88.01,108.50,2000,300
491477,0.844,0.000,"D14_032675_0924_XN_87S253W",-87.95,108.12,2000,900
491478,0.835,0.000,"D14_032675_0924_XN_87S253W",-87.89,107.75,2000,1500
491479,0.658,0.000,"D14_032675_0924_XN_87S253W",-87.83,107.41,2000,2100
491480,0.806,0.134,"D14_032675_0924_XN_87S253W",-87.77,107.09,2000,2700
491481,0.230,0.097,"D14_032675_0924_XN_87S253W",-87.71,106.78,2000,3300
491482,0.272,0.045,"D14_032675_0924_XN_87S253W",-87.65,106.49,2000,3900
491483,0.056,0.000,"D14_032675_0924_XN_87S253W",-87.59,106.21,2000,4500
491484,0.000,0.044,"D14_032675_0924_XN_87S253W",-87.53,105.95,2000,5100
491485,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.47,105.71,2000,5700
491486,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.41,105.47,2000,6300
491487,0.047,0.000,"D14_032675_0924_XN_87S253W",-87.98,110.91,2800,300
491488,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.93,110.46,2800,900
491489,0.047,0.061,"D14_032675_0924_XN_87S253W",-87.87,110.04,2800,1500
491490,0.804,0.000,"D14_032675_0924_XN_87S253W",-87.81,109.64,2800,2100
491491,0.875,0.000,"D14_032675_0924_XN_87S253W",-87.75,109.26,2800,2700
491492,0.755,0.000,"D14_032675_0924_XN_87S253W",-87.69,108.90,2800,3300
491493,0.909,0.034,"D14_032675_0924_XN_87S253W",-87.63,108.56,2800,3900
491494,0.564,0.183,"D14_032675_0924_XN_87S253W",-87.57,108.23,2800,4500
491495,0.260,0.045,"D14_032675_0924_XN_87S253W",-87.51,107.92,2800,5100
491496,0.227,0.033,"D14_032675_0924_XN_87S253W",-87.46,107.63,2800,5700
491497,0.000,0.030,"D14_032675_0924_XN_87S253W",-87.40,107.35,2800,6300
491498,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.96,113.26,3600,300
491499,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.90,112.74,3600,900
491500,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.84,112.24,3600,1500
491501,0.831,0.000,"D14_032675_0924_XN_87S253W",-87.79,111.78,3600,2100
491502,0.861,0.000,"D14_032675_0924_XN_87S253W",-87.73,111.34,3600,2700
491503,0.808,0.000,"D14_032675_0924_XN_87S253W",-87.67,110.94,3600,3300
491504,0.903,0.000,"D14_032675_0924_XN_87S253W",-87.61,110.55,3600,3900
491505,1.000,0.000,"D14_032675_0924_XN_87S253W",-87.55,110.18,3600,4500
491506,0.813,0.000,"D14_032675_0924_XN_87S253W",-87.50,109.83,3600,5100
491507,0.275,0.175,"D14_032675_0924_XN_87S253W",-87.44,109.49,3600,5700
491508,0.000,0.112,"D14_032675_0924_XN_87S253W",-87.38,109.17,3600,6300
491509,0.000,0.044,"D14_032675_0924_XN_87S253W",-87.93,115.46,4400,300
491510,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.88,114.90,4400,900
491511,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.82,114.37,4400,1500
491512,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.76,113.86,4400,2100
491513,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.70,113.38,4400,2700
491514,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.65,112.91,4400,3300
491515,0.000,0.000,"D14_032675_0924_XN_87S253W",-87.59,112.47,4400,3900
491516,0.000,0.025,"D14_032675_0924_XN_87S253W",-87.53,112.05,4400,4500
491517,0.620,0.000,"D14_032675_0924_XN_87S253W",-87.47,111.65,4400,5100
491518,0.807,0.000,"D14_032675_0924_XN_87S253W",-87.42,111.27,4400,5700
491519,0.612,0.039,"D14_032675_0924_XN_87S253W",-87.36,110.91,4400,6300
1040845,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.78,178.65,400,300
1040846,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.72,178.12,400,900
1040847,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.66,177.61,400,1500
1040848,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.60,177.12,400,2100
1040849,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.55,176.66,400,2700
1040850,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.49,176.22,400,3300
1040851,0.032,0.000,"G14_023851_0926_XN_87S180W",-87.43,175.79,400,3900
1040852,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.37,175.39,400,4500
1040853,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.32,175.00,400,5100
1040854,0.047,0.000,"G14_023851_0926_XN_87S180W",-87.26,174.63,400,5700
1040855,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.20,174.28,400,6300
1040856,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.75,180.51,1200,300
1040857,0.000,0.029,"G14_023851_0926_XN_87S180W",-87.69,179.94,1200,900
1040858,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.63,179.40,1200,1500
1040859,0.000,0.047,"G14_023851_0926_XN_87S180W",-87.58,178.88,1200,2100
1040860,0.000,0.032,"G14_023851_0926_XN_87S180W",-87.52,178.38,1200,2700
1040861,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.46,177.91,1200,3300
1040862,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.41,177.46,1200,3900
1040863,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.35,177.02,1200,4500
1040864,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.29,176.60,1200,5100
1040865,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.24,176.20,1200,5700
1040866,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.18,175.82,1200,6300
1040867,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.72,182.32,2000,300
1040868,0.000,0.042,"G14_023851_0926_XN_87S180W",-87.66,181.72,2000,900
1040869,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.61,181.14,2000,1500
1040870,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.55,180.58,2000,2100
1040871,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.49,180.05,2000,2700
1040872,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.44,179.55,2000,3300
1040873,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.38,179.07,2000,3900
1040874,0.000,0.053,"G14_023851_0926_XN_87S180W",-87.32,178.60,2000,4500
1040875,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.27,178.16,2000,5100
1040876,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.21,177.73,2000,5700
1040877,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.15,177.32,2000,6300
1040878,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.68,184.06,2800,300
1040879,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.63,183.42,2800,900
1040880,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.57,182.81,2800,1500
1040881,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.52,182.23,2800,2100
1040882,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.46,181.67,2800,2700
1040883,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.41,181.14,2800,3300
1040884,0.093,0.000,"G14_023851_0926_XN_87S180W",-87.35,180.63,2800,3900
1040885,0.036,0.083,"G14_023851_0926_XN_87S180W",-87.30,180.13,2800,4500
1040886,0.044,0.013,"G14_023851_0926_XN_87S180W",-87.24,179.66,2800,5100
1040887,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.18,179.21,2800,5700
1040888,0.050,0.000,"G14_023851_0926_XN_87S180W",-87.13,178.77,2800,6300
1040889,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.65,185.72,3600,300
1040890,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.60,185.06,3600,900
1040891,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.54,184.42,3600,1500
1040892,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.49,183.81,3600,2100
1040893,0.000,0.042,"G14_023851_0926_XN_87S180W",-87.43,183.23,3600,2700
1040894,0.046,0.000,"G14_023851_0926_XN_87S180W",-87.38,182.67,3600,3300
1040895,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.32,182.13,3600,3900
1040896,0.044,0.000,"G14_023851_0926_XN_87S180W",-87.27,181.61,3600,4500
1040897,0.000,0.046,"G14_023851_0926_XN_87S180W",-87.21,181.12,3600,5100
1040898,0.048,0.000,"G14_023851_0926_XN_87S180W",-87.16,180.64,3600,5700
1040899,0.150,0.049,"G14_023851_0926_XN_87S180W",-87.10,180.18,3600,6300
1040900,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.62,187.27,4400,300
1040901,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.56,186.60,4400,900
1040902,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.51,185.94,4400,1500
1040903,0.000,0.000,"G14_023851_0926_XN_87S180W",-87.46,185.31,4400,2100
1040904,0.049,0.000,"G14_023851_0926_XN_87S180W",-87.40,184.71,4400,2700
1040905,0.092,0.000,"G14_023851_0926_XN_87S180W",-87.35,184.13,4400,3300
1040906,0.092,0.000,"G14_023851_0926_XN_87S180W",-87.29,183.56,4400,3900
1040907,0.043,0.084,"G14_023851_0926_XN_87S180W",-87.24,183.03,4400,4500
1040908,0.288,0.000,"G14_023851_0926_XN_87S180W",-87.18,182.51,4400,5100
1040909,0.131,0.039,"G14_023851_0926_XN_87S180W",-87.13,182.01,4400,5700
1040910,0.000,0.132,"G14_023851_0926_XN_87S180W",-87.07,181.53,4400,6300
1491635,0.237,0.000,"P13_006197_0930_XN_87S187W",-87.44,186.92,400,300
1491636,0.230,0.000,"P13_006197_0930_XN_87S187W",-87.43,185.59,400,900
1491637,0.076,0.048,"P13_006197_0930_XN_87S187W",-87.42,184.28,400,1500
1491638,0.047,0.000,"P13_006197_0930_XN_87S187W",-87.40,182.98,400,2100
1491639,0.047,0.137,"P13_006197_0930_XN_87S187W",-87.38,181.70,400,2700
1491640,0.049,0.147,"P13_006197_0930_XN_87S187W",-87.36,180.44,400,3300
1491641,0.049,0.091,"P13_006197_0930_XN_87S187W",-87.35,179.19,400,3900
1491642,0.000,0.032,"P13_006197_0930_XN_87S187W",-87.32,177.96,400,4500
1491643,0.026,0.034,"P13_006197_0930_XN_87S187W",-87.30,176.75,400,5100
1491644,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.28,175.57,400,5700
1491645,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.26,174.40,400,6300
1491646,0.026,0.000,"P13_006197_0930_XN_87S187W",-87.23,173.25,400,6900
1491647,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.20,172.12,400,7500
1491648,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.18,171.01,400,8100
1491649,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.15,169.93,400,8700
1491650,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.12,168.87,400,9300
1491651,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.09,167.83,400,9900
1491652,0.043,0.037,"P13_006197_0930_XN_87S187W",-87.06,166.81,400,10500
1491653,0.000,0.000,"P13_006197_0930_XN_87S187W",-87.02,165.81,400,11100
1491654,0.073,0.140,"P13_006197_0930_XN_87S187W",-86.99,164.84,400,11700
1491655,0.000,0.136,"P13_006197_0930_XN_87S187W",-86.96,163.88,400,12300
1491656,0.044,0.144,"P13_006197_0930_XN_87S187W",-86.92,162.95,400,12900
1491657,0.046,0.091,"P13_006197_0930_XN_87S187W",-86.89,162.04,400,13500
1491658,0.000,0.089,"P13_006197_0930_XN_87S187W",-86.85,161.15,400,14100
1491659,0.000,0.065,"P13_006197_0930_XN_87S187W",-86.81,160.28,400,14700
1491660,0.487,0.000,"P13_006197_0930_XN_87S187W",-87.38,187.21,1200,300
1491661,0.390,0.034,"P13_006197_0930_XN_87S187W",-87.37,185.91,1200,900
1491662,0.489,0.000,"P13_006197_0930_XN_87S187W",-87.35,184.63,1200,1500
